0.028837,0.027524,0.03138,0.020915,0.012662,0.018089,0.020619,0.01586,0.030089,0.028973,0.032899,0.023008,0.01569,0.020131,0.022741,0.018143,-0.16406,-0.10938,-0.13281,-0.054688,-0.054688,-0.070313,-0.09375,-0.085938,0.078125,0.14063,0.13281,0.054688,0.039063,0.0625,0.070313,0.054688,43,38,53,40,21,29,24,24,0.070208,0.065104,0.085573,0.059167,0.036823,0.046719,0.049844,0.040938,0.03125,0.039063,0.054688,0.039063,0.03125,0.039063,0.03125,0.03125,0.018575,0.017417,0.020897,0.01573,0.0098972,0.012579,0.013226,0.010479,4.1563,3.8359,4.8203,3.4531,1.9219,2.6172,3.0547,2.375,1,2,3,0,0,0,0,0,1
0.046465,0.035234,0.028855,0.019108,0.013875,0.020708,0.02249,0.017246,0.04726,0.03636,0.030552,0.021002,0.016707,0.022777,0.024257,0.019359,-0.28906,-0.15625,-0.10156,-0.054688,-0.070313,-0.13281,-0.11719,-0.078125,0.28906,0.28125,0.09375,0.046875,0.023438,0.10156,0.10156,0.078125,39,35,53,45,36,30,39,30,0.0925,0.075729,0.083854,0.05474,0.041615,0.052396,0.054844,0.044635,0.03125,0.023438,0.046875,0.0625,0.039063,0.023438,0.023438,0.023438,0.021058,0.017433,0.020929,0.014757,0.010396,0.012622,0.013938,0.011565,4.7734,3.9609,4.6953,3.2031,2.3359,3.0859,3.3203,2.5391,2,2,1,0,0,2,2,1,1
0.024235,0.030182,0.030743,0.021794,0.01287,0.018669,0.020193,0.015566,0.02569,0.031619,0.032482,0.023576,0.016137,0.020953,0.02218,0.017735,-0.085938,-0.14063,-0.17188,-0.054688,-0.046875,-0.085938,-0.09375,-0.0625,0.085938,0.14844,0.085938,0.070313,0.03125,0.078125,0.085938,0.054688,39,44,46,46,31,28,32,31,0.062917,0.075156,0.087083,0.063594,0.0375,0.047188,0.05026,0.041198,0.03125,0.046875,0.039063,0.0625,0.03125,0.023438,0.039063,0.023438,0.016608,0.01823,0.020121,0.016444,0.01,0.011649,0.013066,0.010948,3.8828,4.2891,4.7188,3.7891,2.1641,2.6016,2.875,2.3203,0,2,4,0,0,0,1,0,1
0.036043,0.031661,0.021603,0.019038,0.014558,0.017428,0.015052,0.013499,0.037113,0.032949,0.02408,0.02105,0.017446,0.019568,0.017341,0.016251,-0.15625,-0.20313,-0.10156,-0.054688,-0.046875,-0.078125,-0.046875,-0.054688,0.24219,0.14063,0.085938,0.054688,0.070313,0.054688,0.0625,0.03125,36,38,42,51,29,39,31,30,0.084479,0.075,0.056354,0.055469,0.039479,0.043021,0.041094,0.035729,0.023438,0.023438,0.070313,0.078125,0.03125,0.023438,0.03125,0.023438,0.019917,0.018221,0.015617,0.014861,0.010517,0.011654,0.010634,0.010278,4.3906,3.8906,3.4297,3.4609,2.3594,2.8125,2.4297,2.1094,2,2,2,0,0,0,0,0,1
0.029738,0.022757,0.026209,0.022096,0.012444,0.017022,0.014083,0.011533,0.030718,0.024894,0.027914,0.023696,0.015547,0.01964,0.016792,0.014321,-0.19531,-0.10156,-0.14844,-0.070313,-0.054688,-0.10156,-0.054688,-0.039063,0.1875,0.085938,0.078125,0.09375,0.023438,0.070313,0.039063,0.023438,49,42,50,44,30,26,29,22,0.073958,0.060052,0.075885,0.06224,0.034896,0.042031,0.037396,0.032292,0.039063,0.070313,0.09375,0.054688,0.046875,0.023438,0.03125,0.03125,0.016774,0.015579,0.018425,0.015988,0.0095833,0.01075,0.010373,0.0088014,3.8438,3.4375,4.1641,3.5547,2.1328,2.5234,2.2031,1.7656,2,2,2,1,0,1,0,0,1
0.030071,0.018814,0.031242,0.020496,0.01238,0.017205,0.014985,0.012291,0.031341,0.020895,0.032918,0.022813,0.015402,0.019568,0.017551,0.015176,-0.16406,-0.125,-0.17969,-0.0625,-0.039063,-0.0625,-0.0625,-0.039063,0.14844,0.0625,0.11719,0.0625,0.03125,0.070313,0.0625,0.046875,57,38,52,40,22,29,29,26,0.073646,0.05151,0.087188,0.060365,0.034948,0.043594,0.041719,0.034896,0.039063,0.023438,0.039063,0.046875,0.046875,0.03125,0.023438,0.023438,0.017825,0.012427,0.020045,0.015385,0.0095,0.011686,0.010438,0.0089208,4.7188,2.8359,4.6328,3.4531,1.8906,2.5938,2.3359,1.8828,2,1,4,0,0,0,0,0,1
0.039845,0.032197,0.038033,0.021931,0.011747,0.013559,0.012369,0.012717,0.04084,0.033627,0.039312,0.023662,0.015296,0.016301,0.015362,0.01552,-0.27344,-0.20313,-0.14063,-0.10938,-0.039063,-0.070313,-0.054688,-0.046875,0.23438,0.11719,0.27344,0.0625,0.023438,0.03125,0.03125,0.046875,35,34,48,42,22,34,20,30,0.084271,0.074583,0.10396,0.066302,0.03276,0.035521,0.034427,0.033438,0.015625,0.046875,0.039063,0.054688,0.03125,0.015625,0.03125,0.039063,0.019042,0.017806,0.022604,0.015425,0.0093042,0.0098611,0.0092111,0.0092028,4.7188,4.3594,5.5078,3.5859,2.0078,2.2344,1.8672,1.9844,3,3,4,0,0,0,0,0,1
0.041392,0.033608,0.023296,0.022166,0.016636,0.029616,0.031216,0.019791,0.042183,0.034869,0.025219,0.023919,0.019609,0.031002,0.03257,0.021707,-0.35938,-0.17969,-0.13281,-0.0625,-0.09375,-0.22656,-0.23438,-0.11719,0.11719,0.19531,0.0625,0.0625,0.070313,0.16406,0.125,0.085938,55,40,56,46,26,35,30,34,0.08974,0.079167,0.066146,0.062083,0.04526,0.06599,0.064323,0.046875,0.023438,0.039063,0.070313,0.085938,0.039063,0.03125,0.039063,0.015625,0.021669,0.018288,0.016746,0.016861,0.011617,0.015386,0.016257,0.011533,5.1563,4.1953,3.875,3.8828,2.5,3.7578,4.0234,2.9141,2,3,1,0,1,2,3,1,1
0.042054,0.03777,0.026108,0.021216,0.013731,0.016626,0.017077,0.015422,0.042872,0.039115,0.028067,0.023237,0.016707,0.018912,0.019846,0.018031,-0.14844,-0.20313,-0.13281,-0.10938,-0.085938,-0.11719,-0.09375,-0.078125,0.1875,0.15625,0.085938,0.054688,0.03125,0.054688,0.054688,0.03125,59,43,48,47,14,36,31,26,0.10625,0.096302,0.07401,0.063385,0.037448,0.043229,0.044896,0.039896,0.03125,0.039063,0.09375,0.0625,0.023438,0.03125,0.039063,0.023438,0.026414,0.022183,0.018926,0.015382,0.010274,0.010625,0.011754,0.010519,6.5781,5.1641,4.0469,3.3047,2.2031,2.4766,2.5547,2.2656,3,3,1,1,0,1,0,0,1
0.050004,0.036163,0.033839,0.023597,0.014904,0.022532,0.021201,0.018959,0.050627,0.037576,0.03579,0.025436,0.017678,0.024457,0.022911,0.021002,-0.42969,-0.27344,-0.23438,-0.078125,-0.070313,-0.10938,-0.125,-0.10156,0.125,0.11719,0.11719,0.070313,0.03125,0.09375,0.070313,0.078125,55,39,54,56,37,32,34,28,0.11823,0.085677,0.0925,0.070052,0.038906,0.04901,0.049271,0.046771,0.054688,0.070313,0.078125,0.078125,0.03125,0.015625,0.023438,0.015625,0.025837,0.020338,0.021146,0.017933,0.011107,0.013167,0.012847,0.011349,6.4141,4.9063,5.2109,4.2344,2.5078,3.0391,3.0781,2.8203,5,3,3,0,0,1,1,1,1
0.045008,0.029841,0.025009,0.019088,0.012869,0.014229,0.015795,0.015852,0.045848,0.031002,0.026723,0.021118,0.016011,0.017116,0.017986,0.018188,-0.28125,-0.17188,-0.13281,-0.0625,-0.039063,-0.0625,-0.078125,-0.078125,0.17188,0.10156,0.070313,0.078125,0.023438,0.03125,0.039063,0.054688,56,49,45,43,29,29,31,26,0.10401,0.073958,0.070729,0.054271,0.034688,0.03875,0.043854,0.039115,0.023438,0.046875,0.0625,0.0625,0.03125,0.023438,0.039063,0.023438,0.025453,0.019225,0.016833,0.014415,0.010307,0.010596,0.011548,0.010532,6.6484,4.5938,3.8672,3.0781,2.1719,2.2969,2.6172,2.5469,2,3,2,0,0,0,0,0,1
0.033728,0.036944,0.038432,0.022947,0.014698,0.023874,0.026682,0.017792,0.034658,0.038209,0.039575,0.024581,0.017562,0.025555,0.028197,0.019867,-0.125,-0.15625,-0.21094,-0.070313,-0.070313,-0.14063,-0.14063,-0.09375,0.070313,0.13281,0.14844,0.054688,0.046875,0.085938,0.10156,0.0625,60,61,63,43,30,36,36,25,0.093021,0.098333,0.10422,0.067031,0.043177,0.055885,0.058698,0.040781,0.023438,0.11719,0.085938,0.046875,0.023438,0.03125,0.023438,0.03125,0.024154,0.02564,0.025535,0.017088,0.011138,0.013651,0.014708,0.010943,5.8125,6.2969,5.9844,3.8906,2.5781,3.5156,3.7969,2.5703,0,2,5,0,0,1,2,2,1
0.038455,0.032977,0.030827,0.022536,0.012155,0.01509,0.014151,0.012522,0.039456,0.03431,0.032376,0.024565,0.015742,0.017918,0.016792,0.015547,-0.19531,-0.11719,-0.17969,-0.09375,-0.046875,-0.054688,-0.0625,-0.070313,0.125,0.15625,0.070313,0.0625,0.023438,0.046875,0.046875,0.023438,63,42,64,57,29,27,22,30,0.10797,0.085521,0.089792,0.066354,0.036146,0.036198,0.038073,0.034427,0.023438,0.03125,0.046875,0.054688,0.023438,0.023438,0.03125,0.023438,0.024229,0.020979,0.020744,0.016851,0.0094882,0.011194,0.0095312,0.0089375,6.0781,5.1797,4.9219,4.0859,2.0078,2.3203,2.2656,2.0781,4,2,2,0,0,0,0,0,1
0.033137,0.025822,0.028256,0.020029,0.011885,0.015859,0.016296,0.015452,0.034345,0.027444,0.030136,0.022189,0.015269,0.018377,0.018858,0.018277,-0.10156,-0.13281,-0.11719,-0.0625,-0.039063,-0.09375,-0.09375,-0.078125,0.17188,0.09375,0.11719,0.054688,0.015625,0.046875,0.046875,0.039063,45,41,57,45,29,33,31,30,0.075781,0.063646,0.078177,0.058906,0.034115,0.04349,0.043802,0.03974,0.046875,0.039063,0.046875,0.054688,0.03125,0.023438,0.023438,0.03125,0.019348,0.016323,0.019649,0.015338,0.0092882,0.010708,0.011406,0.010535,4.7109,3.8203,4.5625,3.4141,1.8438,2.5,2.5234,2.4609,2,2,2,1,0,0,0,0,1
0.031685,0.032438,0.054003,0.03224,0.013104,0.018095,0.016983,0.014168,0.032912,0.033633,0.054821,0.0337,0.016137,0.020472,0.019274,0.016695,-0.25781,-0.16406,-0.26563,-0.17969,-0.046875,-0.070313,-0.085938,-0.070313,0.054688,0.125,0.17969,0.15625,0.023438,0.054688,0.046875,0.039063,46,42,66,51,27,37,39,32,0.069792,0.074688,0.13896,0.088333,0.038281,0.044167,0.04474,0.039896,0.03125,0.046875,0.09375,0.0625,0.03125,0.023438,0.03125,0.023438,0.017954,0.019172,0.035243,0.021125,0.01055,0.012725,0.011896,0.0098542,4.3125,4.4922,8.5938,5.3828,2.125,2.9844,2.9375,2.2188,3,2,5,2,0,0,0,0,1
0.054959,0.042529,0.039317,0.027844,0.014933,0.01805,0.017349,0.015298,0.055599,0.043587,0.04056,0.029308,0.017815,0.020432,0.01962,0.017632,-0.29688,-0.21094,-0.17188,-0.11719,-0.054688,-0.085938,-0.085938,-0.039063,0.33594,0.21875,0.14063,0.078125,0.046875,0.0625,0.0625,0.0625,53,47,55,50,28,24,35,32,0.12552,0.09651,0.11521,0.082969,0.041823,0.04651,0.044948,0.039583,0.039063,0.039063,0.070313,0.039063,0.03125,0.03125,0.03125,0.039063,0.028833,0.024281,0.025367,0.020512,0.011018,0.011758,0.012239,0.011194,7.1641,5.2031,5.9844,4.7891,2.4844,2.6641,2.8438,2.4375,3,3,6,2,0,0,0,0,1
0.033701,0.025253,0.030177,0.023225,0.011361,0.016956,0.015912,0.013578,0.03457,0.026822,0.031728,0.025073,0.015176,0.019505,0.018188,0.0162,-0.15625,-0.125,-0.17969,-0.070313,-0.046875,-0.0625,-0.0625,-0.0625,0.09375,0.0625,0.10156,0.085938,0.015625,0.054688,0.03125,0.039063,55,60,64,45,30,25,44,24,0.094479,0.069271,0.088021,0.073021,0.033906,0.049115,0.046823,0.037448,0.046875,0.039063,0.054688,0.0625,0.023438,0.039063,0.03125,0.03125,0.02201,0.017799,0.021568,0.016024,0.0090069,0.012522,0.011969,0.0097625,5.1719,4.0391,4.9453,3.7422,2.0547,2.6641,2.5703,2.1484,4,1,2,4,0,0,0,0,1
0.039177,0.028287,0.027579,0.022457,0.012527,0.013684,0.013521,0.011746,0.040268,0.029879,0.029681,0.024307,0.016062,0.016973,0.016011,0.014837,-0.16406,-0.17969,-0.10156,-0.0625,-0.039063,-0.046875,-0.0625,-0.046875,0.21094,0.070313,0.085938,0.070313,0.023438,0.039063,0.046875,0.023438,41,48,54,54,32,25,20,24,0.092344,0.075052,0.081094,0.066771,0.035833,0.035677,0.037969,0.033542,0.046875,0.039063,0.0625,0.10156,0.039063,0.023438,0.023438,0.03125,0.022981,0.018743,0.0205,0.017106,0.010079,0.010422,0.0090986,0.0089931,5.1953,4.2266,4.7891,3.9844,2.1641,2.3047,2.0547,1.875,3,2,1,0,0,0,0,0,1
0.027171,0.030549,0.040917,0.030954,0.015008,0.021611,0.01617,0.012822,0.028868,0.032047,0.042076,0.032053,0.01811,0.023368,0.018289,0.015547,-0.14844,-0.16406,-0.28906,-0.13281,-0.070313,-0.09375,-0.085938,-0.054688,0.054688,0.10938,0.17188,0.15625,0.039063,0.14063,0.054688,0.03125,56,45,64,56,27,23,28,28,0.078281,0.079115,0.10547,0.086563,0.04099,0.052396,0.04,0.032969,0.085938,0.039063,0.10938,0.09375,0.023438,0.023438,0.015625,0.03125,0.018667,0.018921,0.023628,0.022332,0.011161,0.012575,0.011056,0.0092361,4.5391,4.4063,6.0859,4.9375,2.3984,2.9141,2.5313,2.1797,0,1,3,2,0,2,1,0,1
0.043184,0.044979,0.046185,0.022775,0.012175,0.019924,0.022977,0.016486,0.043829,0.045715,0.046996,0.025041,0.01556,0.02228,0.024648,0.018815,-0.14844,-0.25781,-0.21875,-0.078125,-0.039063,-0.070313,-0.10938,-0.070313,0.21094,0.16406,0.10938,0.0625,0.054688,0.125,0.085938,0.054688,61,60,66,51,22,37,35,33,0.10724,0.10667,0.13286,0.068958,0.034323,0.050781,0.057969,0.04349,0.039063,0.03125,0.046875,0.046875,0.023438,0.03125,0.03125,0.03125,0.026788,0.02624,0.03026,0.017687,0.0092674,0.012678,0.014253,0.011535,6.2891,6.0313,7.5078,4.0938,1.9609,2.9609,3.2188,2.7031,2,2,4,0,0,1,1,0,1
0.03504,0.028479,0.030301,0.023248,0.014466,0.024854,0.023817,0.016018,0.036242,0.029892,0.031945,0.024976,0.017458,0.026486,0.025372,0.018728,-0.22656,-0.10938,-0.14063,-0.070313,-0.054688,-0.11719,-0.14063,-0.09375,0.10156,0.11719,0.13281,0.070313,0.039063,0.15625,0.15625,0.085938,66,47,61,58,28,40,36,33,0.09125,0.070208,0.089844,0.069948,0.037396,0.058021,0.05526,0.044844,0.046875,0.023438,0.039063,0.09375,0.054688,0.039063,0.039063,0.039063,0.023325,0.018521,0.021111,0.017609,0.011133,0.014708,0.013385,0.010396,5.6094,4.3438,5.0859,4.1328,2.6016,3.7734,3.3047,2.5,2,1,4,1,0,2,2,2,1
0.034829,0.032201,0.047596,0.03428,0.015715,0.023287,0.023918,0.01766,0.035824,0.033585,0.048693,0.035613,0.018499,0.02517,0.025635,0.020091,-0.19531,-0.09375,-0.21875,-0.10938,-0.085938,-0.15625,-0.16406,-0.14844,0.10156,0.10156,0.125,0.24219,0.054688,0.11719,0.10938,0.046875,60,66,66,60,39,34,27,33,0.099896,0.085625,0.14224,0.09474,0.043698,0.05875,0.059583,0.04401,0.078125,0.046875,0.0625,0.0625,0.046875,0.039063,0.046875,0.023438,0.02266,0.02284,0.031784,0.022478,0.011587,0.013357,0.013626,0.010746,5.8281,5.4141,7.9453,5.2734,2.3906,3.2969,3.2422,2.4297,2,2,5,3,0,2,2,2,1
0.054572,0.074165,0.04699,0.027169,0.01293,0.020217,0.019216,0.018965,0.05514,0.074557,0.048011,0.028506,0.015845,0.021968,0.021166,0.020895,-0.39063,-0.53906,-0.21875,-0.09375,-0.046875,-0.085938,-0.085938,-0.085938,0.19531,0.28906,0.13281,0.125,0.039063,0.078125,0.10938,0.085938,56,55,68,43,21,35,26,22,0.12922,0.15219,0.13432,0.075833,0.037812,0.047917,0.047813,0.043229,0.10938,0.046875,0.046875,0.070313,0.03125,0.03125,0.03125,0.023438,0.031175,0.035024,0.032044,0.018725,0.0096708,0.012675,0.011157,0.011267,7.2578,8.6094,8.125,4.3125,2.1641,2.8125,2.5625,2.5391,5,6,5,3,0,1,1,1,1
0.036885,0.033599,0.034369,0.019907,0.012533,0.015811,0.016289,0.012468,0.038017,0.035008,0.035926,0.021921,0.015402,0.018444,0.018826,0.015442,-0.17969,-0.16406,-0.10938,-0.0625,-0.039063,-0.078125,-0.070313,-0.046875,0.125,0.14844,0.070313,0.054688,0.039063,0.046875,0.0625,0.039063,63,50,70,46,33,26,26,20,0.097083,0.08474,0.10594,0.060781,0.036615,0.043281,0.041354,0.032344,0.09375,0.039063,0.0625,0.046875,0.023438,0.039063,0.015625,0.015625,0.024892,0.021369,0.025594,0.014881,0.0097389,0.010667,0.010871,0.0089167,5.9375,5.2344,6.2578,3.4766,2.125,2.4297,2.3828,1.9063,2,2,4,0,0,0,0,0,1
0.044043,0.043481,0.046839,0.026306,0.012732,0.015868,0.016585,0.013767,0.04478,0.044327,0.047842,0.027951,0.01587,0.018739,0.018901,0.016163,-0.25781,-0.1875,-0.20313,-0.078125,-0.039063,-0.0625,-0.085938,-0.0625,0.125,0.15625,0.16406,0.10938,0.039063,0.0625,0.039063,0.03125,70,70,78,55,28,29,38,43,0.12286,0.115,0.13422,0.075781,0.036719,0.0425,0.044531,0.038802,0.03125,0.046875,0.13281,0.054688,0.03125,0.046875,0.023438,0.03125,0.029312,0.028174,0.03311,0.019813,0.00975,0.011407,0.011607,0.010429,7.375,7.0234,8.3594,4.7344,2.0391,2.5781,2.6797,2.3828,3,2,2,0,0,0,0,0,1
0.045326,0.040938,0.039032,0.024219,0.015609,0.016847,0.016132,0.01516,0.046034,0.04211,0.040354,0.026029,0.01811,0.019463,0.01888,0.017434,-0.35156,-0.21875,-0.17188,-0.085938,-0.046875,-0.078125,-0.09375,-0.0625,0.15625,0.13281,0.11719,0.085938,0.054688,0.0625,0.046875,0.054688,55,59,55,51,28,27,20,25,0.11797,0.10979,0.1026,0.072031,0.045312,0.04625,0.041719,0.040052,0.054688,0.10156,0.16406,0.0625,0.039063,0.03125,0.039063,0.03125,0.026806,0.027292,0.027304,0.017706,0.011842,0.01131,0.011056,0.010369,6.3672,6.4219,6.3984,4.0625,2.4844,2.6016,2.3594,2.2422,4,2,4,1,0,0,0,0,1
0.045106,0.037299,0.049656,0.027264,0.013354,0.015428,0.0151,0.014864,0.045977,0.038496,0.050429,0.028762,0.016585,0.017666,0.017434,0.017258,-0.11719,-0.10938,-0.17188,-0.09375,-0.046875,-0.070313,-0.0625,-0.054688,0.28906,0.15625,0.21875,0.09375,0.03125,0.039063,0.039063,0.046875,58,60,72,58,32,30,32,39,0.11969,0.10047,0.14911,0.077917,0.03974,0.042344,0.03875,0.037604,0.078125,0.023438,0.14844,0.078125,0.015625,0.03125,0.023438,0.039063,0.030292,0.025846,0.033325,0.019991,0.010271,0.010508,0.010758,0.010236,6.9375,6.1797,8.25,4.4531,2.2344,2.3438,2.2734,2.4609,3,2,6,0,0,0,0,0,1
0.03684,0.032445,0.042882,0.023013,0.014964,0.025858,0.02856,0.021177,0.037921,0.03391,0.044065,0.024959,0.018132,0.027496,0.030001,0.022929,-0.16406,-0.125,-0.14844,-0.0625,-0.070313,-0.17188,-0.20313,-0.17188,0.10156,0.125,0.13281,0.070313,0.070313,0.1875,0.1875,0.085938,80,59,71,48,25,15,34,36,0.10781,0.092604,0.13,0.070469,0.042604,0.057396,0.06401,0.051719,0.070313,0.054688,0.070313,0.039063,0.023438,0.023438,0.039063,0.039063,0.025461,0.023117,0.03185,0.017217,0.010446,0.013744,0.014939,0.012239,6.5781,5.6172,7.5391,4.2266,2.3594,3.1094,3.6172,2.9609,3,2,3,0,0,2,2,1,1
